smiles,status
O=C1O[C@H]2O[C@@]3(C)CC[C@H]4[C@@]2([C@@H]([C@H]1C)CC[C@@H]4C)OO3,1
Clc1ccc(cc1)CS[C@H](c1ccc(cc1Cl)Cl)Cn1cncc1,1
C=CCO[C@H](c1ccc(cc1Cl)Cl)Cn1cncc1,1
Clc1ccc(c(c1)Cl)[C@H](Cn1cncc1)OCc1c(Cl)cccc1Cl,1
Clc1ccc(cc1)CO[C@H](c1ccc(cc1Cl)Cl)Cn1cncc1,1
C[C@@H](Cc1cccc(c1)C(F)(F)F)NCCOC(=O)c1ccccc1,1
CCC[C@H]1C(=O)N2N(C1=O)c1cc(C)ccc1N=C2N(C)C,1
COc1ccc(cc1[C@@H](CNC(=O)CN)O)OC,1
O[C@@H]1CC[C@H]2[C@@]1(C)CC[C@H]1[C@H]2CC[C@H]2[C@@]1(C)C[C@@H]1S[C@@H]1C2,1
CCN(CCOC(=O)[C@@H](c1ccccc1)C1CCCCC1)CC,1
C[C@@H](CN1CCc2c1cc(Br)cc2)N,1
Cc1cccc(n1)/C=C\c1ccccc1,1
CC#CCOC(=O)c1c(C)nc2c(c1N)c1CC[C@H](Cc1s2)O,1
O=C(N1CCc2c1cc(Cl)c(c2)C)Nc1ccnc2c1cccc2,1
O=C(Nc1cccnc1)Nc1ccc2c(c1)CCN2C,1
CCCCC[C@@H](c1cccc(c1)OCc1ccc2c(n1)cccc2)O,1
O=c1ccc2c(o1)cc1c(c2OCCCCc2ccccc2)cco1,1
N=C1Sc2ccccc2C2=NCCCN12,1
Oc1cc(/C=C\c2ccc(c(c2)O)O)cc(c1)O,1
Cc1ccccc1/C=C\C1=NCCN1,1
Cc1nnc2n1ncc(c2)c1ccc(cc1)C(F)(F)F,1
CCCn1c(C)c(c2c1cccc2)C(=O)c1ccc2c(c1)cccc2,1
Oc1ccc(cc1)/C=C\C(=O)c1ccc(cc1O)O,1
Fc1ccc(cc1)C(c1ccc(cc1)F)OCCCc1[nH]cnc1,1
C[C@H]1NN=C(c2c(C1)cc1OCOc1c2)c1ccc(cc1)N,1
C[C@@H](c1cccc(c1Cl)Cl)N,1
O=C(/C=C\c1ccc(c(c1)O)O)OCCc1ccccc1,1
CN(CC/C=C/1\c2ccccc2Sc2c1ccc(c2)Cl)C,1
Clc1cccc(c1)/C=C\c1nc2c(n1C)c(=O)n(c(=O)n2C)C,1
N#C/C=C\S(=O)(=O)c1ccc(cc1)C(C)(C)C,1
Fc1ccc(cc1)Oc1cccc(c1)/C=C\[C@@H](N(C(=O)N)O)C,1
Brc1ccc(cc1)/C=C\CNCCNS(=O)(=O)c1cccc2c1ccnc2,1
C[C@@H](Cc1c[nH]c2c1cc(OCc1cccs1)cc2)N,1
CCS(=O)(=O)Nc1cccc(c1)C(=C1CCCCC1)c1cnc[nH]1,1
C[C@@H](C(=O)OC(Cc1ccc(cc1)Cl)(C)C)N,1
NC[C@@]1(C)CCC[C@@]2([C@@H]1CCc1c2ccc(c1)C(C)C)C,1
C#C[C@]1(O)CC[C@H]2[C@]1(C)CC[C@@H]1[C@@H]2CCc2c1ccc(c2)OC,1
C[C@H](N[C@H]([C@@H](c1ccc(cc1)O)O)C)CCc1ccccc1,1
Nc1c2CCCCc2nc2c1cccc2,1
O=c1ccc2c(c1)[nH]c1c2cc[nH]c1C,1
O=C1C=CC(=N/C/1=N\Nc1ccccc1)C,1
Clc1ccc2c(n1)[nH]c(cc2=O)c1ccccc1,1
COc1ccc2=C3C(=C(C)NCC3)N=c2c1,1
COc1ccc2c(-c3cccc4c3[C@H](C2)N(C)CC4)c1O,1
N#C/C(=C\c1cc(CSc2nc3c(s2)cccc3)c(c(c1)OC)O)/C(=O)N,1
N#C/C(=C\c1ccc(c(c1)O)O)/C(=O)OCCc1cccs1,1
Ic1ccc2c(c1)/C(=C/c1cc(Br)c(c(c1)Br)O)/C(=O)N2,1
O=C1Nc2c(/C/1=C\c1[nH]c(cc1C)C)cccc2,1
CCCC[C@@H]1C[C@H]1C(c1ccc(cc1)Cl)NC(=O)c1ccco1,1
CCCC[C@@H]1C[C@H]1C(c1ccc(cc1)Cl)NC(=O)c1cccs1,1
CCCC[C@@H]1C[C@H]1C(c1ccc(cc1)Cl)NC(=O)c1ccccc1,1
CCCC[C@@H]1C[C@H]1C(c1ccc(cc1)C(F)(F)F)NC(=O)c1ccccc1,1
CCCC[C@@H]1C[C@H]1C(c1ccc(cc1)C(=O)OC)NC(=O)c1ccccc1,1
CCCC[C@@H]1C[C@H]1C(c1ccc(cc1)C(F)(F)F)NC(=O)c1cccs1,1
CCCC[C@@H]1C[C@H]1C(c1ccccc1)NC(=O)c1ccco1,1
CCCC[C@@H]1C[C@H]1C(c1ccccc1)NC(=O)c1ccccc1,1
CCCC[C@@H]1C[C@H]1C(c1ccc(cc1)C(=O)OC)NC(=O)c1ccco1,1
CCCC/C=C/C(c1ccccc1)NC(=O)Oc1cccc(c1)C(F)(F)F,1
CCCC/C=C/C(c1ccccc1)NC(=O)OCc1ccccc1Cl,1
CCCC/C=C/C(c1ccccc1)NC(=O)c1cccs1,1
CCCC/C=C/C(c1ccccc1)NC(=O)CCc1ccccc1,1
CC1=Nc2c(/C/1=C/1\ONC(=C1)C1=C/C(=C\3/C(=Nc4c3cccc4)C)/ON1)cccc2,1
N#CCN[C@H](c1ccc2c(c1)cc(c(c2)OC)OC)C,1
O=NN(c1ccc(cc1)/C=C\c1ccnc2c1cccc2)C,1
O[C@@H](C1=C/C(=C\c2ccncc2)/c2c1cccc2)c1ccncc1,1
ON[C@H](Cc1ccc(cc1Cl)Cl)C,1
Clc1ccccc1/C=C\c1ccnc2c1cccc2,1
c1ccc(cc1)/C=C\C=N\c1ccc2-c3c(Cc2c1)cccc3,1
C[C@H](Cn1ccc2c1cc(Cl)c(c2)F)N,1
Fc1cccc(c1)/C=N\N=C/c1cccc(c1)F,1
COc1ccc(cc1NN=C1N=CC=N1)Cl,1
CC(N[C@H]([C@H](COc1ccc(c2c1CCC2)C)O)C)C,1
O=C1C=CC=C/C/1=C\NNC(=O)c1ccccc1O,1
COc1ccc2=NC3=C(NCCC3=c2c1)C,1
C/C(=C\COc1c2ccoc2cc2c1ccc(=O)o2)/CCC=C(C)C,1
COC(=O)[C@@H]1C[C@H]1[C@H](c1ccccc1)NC(=O)OCc1ccccc1,1
COc1ccc2c(c1)cc1c(-c3c(C1)cccc3)n2,1
Cc1c2ccccc2nc2-c3n(Cc12)c(=O)ccc3,1
c1ccc2-c3c(Cc2c1)cc1c(n3)cc2c(c1)OCO2,1
CCc1c2COCc2nc2c1c(SC)ccc2,1
CCc1c2COCc2nc2c1cc(OC)cc2,1
CC(c1cccc2c1nc1-c3cccc(=O)n3Cc1c2)C,1
Cc1c2CCOc2nc2c1cccc2,1
COc1ccc(cc1)NC(=O)CCCCC#Cc1ccccc1,1
CCC1Oc2c(C1)c(CC)c1c(n2)ccc(c1)OC,1
CCC1Oc2c(C1)c(CC)c1c(n2)cccc1OC,1
CCCCc1c2ccccc2nc2c1c1ccccc1[nH]2,1
c1ccc(cc1)c1c2ccccc2nc2c1c1ccccc1[nH]2,1
S=C(Nc1ccccc1C#Cc1ccccc1)Nc1ccccc1,1
CCCCC#Cc1ccccc1CC(=O)Nc1ccccc1,1
COc1ccc2c(c1)c(c1ccccc1)c1c(n2)CCC1,1
CCc1c2CC(Oc2nc2c1cc(OC)cc2)C,1
CCc1cccc2c1nc1OCCc1c2c1ccccc1,1
CCc1c2Cn3c(-c2nc2c1c(ccc2)C(C)C)cccc3=O,1
CCc1c2Cn3c(-c2nc2c1cccc2C(C)C)cccc3=O,1
OC(=O)c1ccc(cc1)/C=N\N=C1c2ccccc2-c2c1cccc2,1
OC(=O)c1ccccc1/C=N\N=C1c2ccccc2-c2c1cccc2,1
Oc1ccc2c(c1)oc(c(c2=O)C)c1ccccc1,1
Oc1cccc(c1)c1cc(=O)c2c(o1)cc(cc2)O,1
Clc1nc2[nH]c(nc2nc1Cl)c1cccc(c1)C(F)(F)F,1
[O-][N+](=O)C1=CC=C/C(=C\NNc2ccc3c(n2)cccc3)/C1=O,1
[O-][N+](=O)c1ccc2c(c1)s(=O)c1c2cccc1,1
NCCO/N=C(\c1ccc(cc1)C(F)(F)F)/CCCCOC,1
O=C1Nc2c(/C/1=C\c1ccc(cc1)N(C)C)cccc2,1
Clc1cc(Cl)c2c(c1)c1nc3cc(C)c(cc3nc1[nH]2)C,1
NC(=N/N=C(\c1ccc(cc1)Cl)/C1CC1)N,1
NC(=S)NN/C=C/1\C=Nc2c1cccc2,1
N#C/C(=C\c1c[nH]c2c1cccc2)/C(=O)c1ccc(c(c1)O)O,1
N#C/C(=C\c1ccc(cc1)O)/C(=C(C#N)C#N)N,1
N#C/C(=C\c1ccc(c(c1)O)O)/C(=O)Nc1ccccc1,1
ONc1c([nH]c2c1cccc2)C1=c2ccccc2=NC1=O,1
Oc1cc(O)c2c(c1)oc(cc2=O)c1ccccc1O,1
COc1ccc(cc1)c1cc(=O)c2c(o1)cc(cc2)O,1
O=C1Nc2c(/C/1=C/c1cc3c([nH]1)CCCC3)cc(cc2)S(=O)(=O)N(C)C,1
CCCC(=O)NCCc1c2-c3ccccc3CCCn2c2c1cc(OC)cc2,1
CCCN1CCc2c3[C@@H]1Cc1ccc(c(c1-c3ccc2)O)O,1
Cc1cccc(c1C)[C@@H](c1cnc[nH]1)C,1
COc1cc(OC)cc(c1/C=C\1/C(=O)Nc2c1cccc2)OC,1
Oc1cc(O)c2c(c1)oc(c(c2=O)O)c1ccc(c(c1)O)O,1
CCCCCCCC/C=C\CCCCCCCC(=O)N,1
COc1cc(O)c2c(c1)oc(cc2=O)c1ccccc1,1
Oc1cc(O)c2c(c1)oc(c(c2=O)O)c1cc(O)c(c(c1)O)O,1
Oc1cc(O)c2c(c1)oc(c(c2=O)O)c1ccccc1,1
Oc1ccc2c(c1)oc(c(c2=O)O)c1ccc(c(c1)O)O,1
Oc1ccc(cc1)c1oc2cc(O)ccc2c(=O)c1O,1
Oc1cc(O)c2c(c1)oc(cc2=O)c1ccccc1,1
Oc1cc2oc(cc(=O)c2c(c1O)O)c1ccccc1,1
Cc1nccc2c1[nH]c1c2cccc1,1
COc1ccc2c(c1)[nH]c1c2ccnc1C,1
Oc1ccc(cc1)c1oc2cc(O)cc(c2c(=O)c1O)O,1
Oc1cc(O)c2c(c1)oc(cc2=O)c1ccc(c(c1)O)O,1
Oc1ccc(cc1)c1cc(=O)c2c(o1)cc(cc2O)O,1
COc1ccc(cc1)c1cc(=O)c2c(o1)cc(cc2O)O,1
COc1ccc(cc1)c1coc2c(c1=O)ccc(c2)O,1
Fc1ccc2c(c1)[nH]cc2C1=CCN(CC1)CCN1c2cccc3c2N(S1(=O)=O)CCC3,1
COc1ccc(cc1OCCCc1ccc(cc1)OC)CCn1cncc1,1
C1CN=C(N1)c1cnc2c(n1)cccc2,1
O=C(Nc1cc(C)nc2c1cc(F)cc2F)Nc1ccc(cc1)N(C)C,1
[O-][N+](=O)c1cccc2c1n[nH]c2,1
COc1ccc(cc1)n1nc(cc1c1ccc(cc1)Cl)C(F)(F)F,1
COC(=O)Nc1ccc2c(c1)c(CCNC(=O)C)c[nH]2,1
CCCn1c(C)c(c2c1cccc2)C(=O)c1cccc2c1cccc2,1
CC(c1ccc(cc1)Cn1ccc2c1ccc1c2c(N)nc(n1)NC1CC1)C,1
CCCC(=O)NCCc1c2-c3ccccc3Cn2c2c1cc(OC)cc2,1
COc1ccccc1NC(=O)Nc1nc(nc2c1cccc2)c1cccnc1,1
CCCOc1ccc2c(n1)c(c[nH]2)C1=CCNCC1,1
COc1ccc2c(c1)c(CCNC(=O)C)c([nH]2)c1ccccc1,1
Cc1ccc(c(c1)C)NC(=[OH+])c1cc2ccccc2cc1O,1
COc1ccc2c(c1)cc([nH]2)C(=O)c1ccccc1,1
Clc1ccc(cc1)c1nn(c2c1c(N)ncn2)CC(C)(C)C,1
CCCCC(=O)NCCc1c(Cc2ccccc2)[nH]c2c1cccc2,1
C1CN=C(N1)c1ncc2c(c1)cccc2,1
COC(=O)[C@H]1C[C@@H]1[C@@H](c1ccccc1)NC(=O)OCc1ccccc1,1
COC(=O)[C@H]1C[C@@H]1[C@@H](c1ccccc1)NS(=O)(=O)c1ccc(cc1)c1ccccc1,1
COC(=O)[C@@H]1C[C@H]1[C@H](c1ccccc1)NS(=O)(=O)c1ccc(cc1)c1ccccc1,1
COC(=O)[C@H]1C[C@@H]1[C@@H](c1ccccc1)NS(=O)(=O)c1ccccc1,1
COC(=O)[C@H]1C[C@@H]1[C@@H](c1ccccc1)NC(=O)Oc1ccc(cc1)F,1
COC(=O)[C@@H]1C[C@H]1[C@H](c1ccccc1)NS(=O)(=O)c1ccccc1,1
COc1ccc(cc1)c1csc2c1[N+]1=CCC=C1C2=O,1
[O-][N+](=O)C[C@@H](c1ccc2c(c1)OCO2)Sc1ccccc1N,1
c1ccc(cc1)[C@H](Nc1cccnc1)Cc1ccccc1,1
NNC1=c2ccccc2=N[C@H]1OC(=O)Nc1cccc(c1)Cl,1
COc1ccc2c(c1)nc(cc2Cl)NC(=S)Nc1ccccc1,1
Cc1ccc2-n3cccc3[C@H](Nc2c1)c1ccc(cc1)C(=O)O,1
S=C(N1c2ccccc2-n2c([C@H]1c1cccnc1)ccc2)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F,1
CC1=NN(C(=O)[C@@H]1N=Nc1ccc2c(c1)cccc2)C(=O)c1ccncc1,1
C[C@@H](c1ccc(cc1)c1ccccc1)NC(=O)c1ccc(c(c1)Cl)Cl,1
NC(=N)S[C@@H]1c2ccc(cc2-c2c1cccc2)[N+](=O)[O-],1
CN(CCC[C@@H]1c2ccccc2Oc2c1cc(cc2)C(F)(F)F)C,1
c1ccc(cc1)C1=NN[C@H]2N(C1)c1ccccc1-c1c2cccc1,1
OCCN[C@@H]1c2cc(Cl)ccc2-c2c1cc(Cl)cc2Cl,1
c1ccc(cn1)CSc1ncnc2c1[nH]cn2,1
CCOC(=O)[C@H]1[C@H](O)C[C@H]2[C@H]1c1ccccc1-c1c2cccc1,1
Oc1ccc(c2c1C(=O)c1c(C2=O)c(ccc1O)[N+](=O)[O-])Nc1ccc(cc1)S(=O)(=O)N(C)C,1
S=C1NC(=O)C(=Cc2cccc3c2cc2ccccc2c3)C(=O)N1,1
Brc1ccc2c(c1)C(=O)c1c([C@H]2[C@@H]2c3ccccc3C(=O)c3c2ccc(c3)Br)cccc1,1
C[C@@H](C(=O)c1ccc2c(c1)c1ccccc1c(c2)Br)Br,1
O=C([C@@H](c1ccccc1)Nc1ccc2c(c1)cccc2)c1ccccc1,1
O=C(c1ccc(cc1)[N+](=O)[O-])N[C@H]1c2ccccc2Oc2c1cccc2C,1
CN(C[C@H](c1ccc(c2c1cccc2)Cl)O)C,1
S=C(Nc1ccc2-c3c(Cc2c1)cccc3)Nc1ccc2-c3c(Cc2c1)cccc3,1
O=[N+]1ONC(=C1C(=O)c1csc2c1cccc2)C(=O)c1csc2c1cccc2,1
NC(=N)[C@@H](C(=O)N)N=Nc1ccccc1,1
CCN(C[C@H](c1ccc2c(c1)c1ccccc1cc2)O)CC,1
COc1cccc(c1)Cn1c(=O)c(C)nc2c1nc(nc2)N(C)C,1
N#Cc1cccc(c1)c1ccc2c(c1)c(ncn2)NCc1cccnc1,1
Cc1onc(c1c1nccc(n1)N1CCNCC1)C,1
Fc1ccc(cc1)c1nc2cnc(nc2n(c1=O)C1CC1)Oc1cccc(c1)Cl,1
COc1ccc2c(c1)c(CCNc1ccnc(n1)c1ccccc1Cl)c[nH]2,1
COc1ccccc1CNc1ncnc(c1)c1ccccc1OC,1
CN(c1ncnc2c1cc(cc2)c1cccc(c1)NS(=O)(=O)C)C,1
Fc1ccc(cc1)c1nc2cnc(nc2n(c1=O)C)OCc1ccccc1,1
N#Cc1cccc(c1)c1ccc2c(c1)c(ncn2)N(C)C,1
Cc1cccc(c1)CNc1ncnc2c1cc(cc2)c1cccnc1,1
CCNc1ncc2c(n1)n(C1CC1)c(=O)c(n2)c1ccc(cc1)Cl,1
N#Cc1ccccc1c1ccc2c(c1)c(ncn2)NC1CC1,1
Cc1cccc(c1)CNc1ncnc(c1)c1c(C)noc1C,1
CN(c1ncncc1c1ccc(cc1)N(C)C)Cc1ccco1,1
Fc1ccc(cc1F)c1nc2cncnc2n(c1=O)Cc1ccccc1,1
COc1ncc2c(n1)n(CCc1ccccc1)c(=O)c(n2)c1ccccc1,1
COc1ccc(c(c1)OC)CNc1ncnc2c1cc(cc2)c1ccc(cc1)N(C)C,1
CN(c1ncnc2c1cc(cc2)c1cocc1)C,1
COCCn1c(=O)c(nc2c1nc(nc2)N(C)C)c1ccccc1,1
Fc1ccc(cc1)c1nc2cnc(nc2n(c1=O)C1CC1)N1CCNCC1,1
N#Cc1cccc(c1)c1nccc(n1)NCc1cccc(c1)C,1
COc1cccc(c1)c1nc(Nc2ccncc2)c2c(n1)cccc2,1
Cc1onc(c1c1nccc(n1)NC1CC1)C,1
COc1ccccc1CNc1ncnc2c1cc(cc2)c1ccc2c(c1)OCO2,1
COc1ccccc1CNc1ncnc2c1cc(cc2)c1ccccc1OC,1
Cc1onc(c1c1nc(Nc2ccncc2)c2c(n1)cccc2)C,1
COc1ccc2c(c1)c(CCNc1ncnc3c1cc(cc3)c1cocc1)c[nH]2,1
c1ccc(cn1)CNc1nc(nc2c1cccc2)c1cccnc1,1
COCCn1c2nc(NCC)ncc2nc(c1=O)c1cc(F)cc(c1)F,1
COCCNc1ncnc2c1cc(cc2)c1ccccc1C(F)(F)F,1
c1ncc(c(n1)NCc1cccs1)c1ccc2c(c1)OCO2,1
COc1cccc(c1)c1ncnc(c1)N(Cc1ccco1)C,1
c1occ(c1)c1nc2ccccc2c(n1)n1cncc1,1
N#Cc1cccc(c1)c1nccc(n1)N(Cc1ccco1)C,1
O=c1c(nc2c(n1C)nc(nc2)OCc1ccccc1)c1ccccc1,1
COc1ccccc1CCn1c(=O)c(nc2c1ncnc2)c1ccc(cc1)Cl,1
COc1ccccc1c1ccc2c(c1)c(ncn2)N1CCNCC1,1
CN1CCN(CC1)c1ncnc2c1cc(cc2)c1ccccc1C,1
Clc1ccccc1c1nccc(n1)n1cncc1,1
N#CCCn1c(=O)c(nc2c1nc(nc2)Oc1ccccc1)c1ccccc1,1
c1ccc(cn1)CNc1ncnc2c1cc(cc2)c1cocc1,1
O=c1n(c2ccccc2)c2ncncc2nc1c1cn(c2c1cccc2)C,1
FC(c1ccccc1c1nc(NCc2cccs2)c2c(n1)cccc2)(F)F,1
Fc1ccc(cc1)c1nc2cnc(nc2n(c1=O)Cc1cccs1)N(C)C,1
FC(c1ccccc1c1ccc2c(c1)c(ncn2)NC1CC1)(F)F,1
Cc1ccccc1c1ccc2c(c1)c(ncn2)n1cncc1,1
COc1ncc2c(n1)n(Cc1cccs1)c(=O)c(n2)c1cc(F)cc(c1)F,1
COc1cccc(c1)c1nc(NCc2ccccc2)c2c(n1)cccc2,1
COc1cccc(c1)c1ccc2c(c1)c(ncn2)NCc1cccs1,1
COc1ncc2c(n1)n(c1ccccc1)c(=O)c(n2)c1ccc(cc1)Cl,1
c1ccc(cc1)CNc1nc(nc2c1cccc2)c1cocc1,1
O=c1c(nc2c(n1C[C@H]1CCCO1)nc(nc2)Oc1ccccc1)c1ccccc1,1
O=c1cnc2c(n1Cc1cccs1)nc(nc2)N1CCOCC1,1
COc1cccc(c1)c1ncnc(c1)NCc1cccc(c1)C,1
CN(c1ncnc2c1cc(cc2)c1ccc(cc1)N(C)C)Cc1ccco1,1
Clc1ccc(cc1)c1nc2cnc(nc2n(c1=O)C)Oc1cccc(c1)Cl,1
CCNc1ncc2c(n1)n(c1ccccc1)c(=O)c(n2)c1ccc(cc1)Cl,1
COc1ccc(cc1)n1c2ncncc2nc(c1=O)c1cccc(c1)Cl,1
Cc1ccccc1c1nc(Nc2ccncc2)c2c(n1)cccc2,1
COc1cccc(c1)c1ncnc(c1)NCc1ccccc1,1
COc1ccccc1c1ccc2c(c1)c(ncn2)Nc1ccccc1,1
Cc1cccc(c1)CNc1ccnc(n1)c1cccc(c1)NS(=O)(=O)C,1
CN(c1ncc2c(n1)n(C1CC1)c(=O)c(n2)C)C,1
COc1ccc(cc1)Oc1ncc2c(n1)n(C[C@H]1CCCO1)c(=O)c(n2)c1ccccc1,1
CC(=O)N1CCC2(CC1)CCN(CC2)c1cccc(c1)c1ccccc1,1
N#Cc1cccc(c1)c1nccc(n1)NCc1cccnc1,1
COc1cccc(c1)Cn1c2ncncc2nc(c1=O)c1cccc(c1)Cl,1
Fc1ccc(cc1)Cn1c2ncncc2nc(c1=O)c1cccc(c1)Cl,1
CS(=O)(=O)Nc1cccc(c1)c1nc(Nc2ccccc2)c2c(n1)cccc2,1
COc1cccc(c1)c1ncnc(c1)NCc1ccccc1OC,1
O=c1c(nc2c(n1C)nc(nc2)Oc1ccccc1)c1ccccc1,1
Fc1ccc(cc1)Nc1ncnc2c1cc(cc2)c1c(C)noc1C,1
Cc1nc2cnc(nc2n(c1=O)C)Nc1ccccc1,1
COc1cccc(c1)c1nc(N2CCN(CC2)C)c2c(n1)cccc2,1
Fc1ccc(cc1)Nc1nc(nc2c1cccc2)c1c(C)noc1C,1
CNc1ncnc2c1cc(cc2)c1ccccc1C,1
c1ccc(cc1)Nc1nc(nc2c1cccc2)c1cccnc1,1
COc1ccccc1c1ccc2c(c1)c(ncn2)NCc1cccnc1,1
COCCNc1ncnc2c1cc(cc2)c1ccccc1OC,1
c1ccc(cc1)Nc1ncnc2c1cc(cc2)c1cccnc1,1
O=c1c(nc2c(n1C1CC1)ncnc2)c1ccccc1,1
N#Cc1cccc(c1)c1ccc2c(c1)c(ncn2)N1CCN(CC1)C,1
CN(c1nc(nc2c1cccc2)c1ccoc1)Cc1ccco1,1
COc1ccc2c(c1)c(CCNc1ccnc(n1)c1ccc(cc1)N(C)C)c[nH]2,1
COCCn1c(=O)c(C)nc2c1nc(nc2)Nc1ccccc1,1
COCCn1c2nc(ncc2nc(c1=O)c1ccccc1)Oc1ccc(cc1)OC,1
Clc1ccccc1c1nccc(n1)NCc1cccs1,1
COCCn1c(=O)c(nc2c1nc(nc2)Oc1ccccc1)c1ccccc1,1
CN(c1ccc(cc1)c1nc(NCCc2cnc[nH]2)c2c(n1)cccc2)C,1
COc1ccccc1c1nccc(n1)NCc1cccs1,1
COc1ccc2c(c1)c(CCNc1ncnc(c1)c1cccc(c1)C#N)c[nH]2,1
Cc1onc(c1c1ccc2c(c1)c(ncn2)NCc1cccnc1)C,1
COc1cccc(c1)c1cncnc1NCc1ccccc1OC,1
Fc1cc(F)cc(c1)c1nc2cncnc2n(c1=O)C1CC1,1
COc1ccc(cc1)Oc1ncc2c(n1)n(C)c(=O)c(n2)c1ccc(cc1)Cl,1
CNc1nc(nc2c1cccc2)c1ccc(cc1)N(C)C,1
CN(c1ncc2c(n1)n(C[C@H]1CCCO1)c(=O)c(n2)C)C,1
COc1ccccc1CCn1c(=O)c(nc2c1ncnc2)c1cccc(c1)F,1
COc1cccc(c1)c1nc(NCc2cccs2)c2c(n1)cccc2,1
COc1ccccc1c1cncnc1NCCc1cnc[nH]1,1
COc1ncc2c(n1)n(C1CC1)c(=O)c(n2)CCc1ccccc1,1
FC(c1ccccc1c1nc(NC2CC2)c2c(n1)cccc2)(F)F,1
N#Cc1cccc(c1)c1nc2ccccc2c(n1)N1CCNCC1,1
COCCn1c2nc(ncc2nc(c1=O)c1ccc(cc1)Cl)N1CCOCC1,1
COc1ccccc1c1ccc2c(c1)c(ncn2)N(C)C,1
N#Cc1cccc(c1)c1ccc2c(c1)c(ncn2)NCc1ccccc1,1
COc1ccccc1c1nc(Nc2ccncc2)c2c(n1)cccc2,1
Clc1ccccc1c1ccc2c(c1)c(ncn2)N(Cc1ccco1)C,1
c1occ(c1)c1nc(NC2CC2)c2c(n1)cccc2,1
COc1ccc(cc1)Oc1ncc2c(n1)n(C1CC1)c(=O)c(n2)c1ccc(cc1)F,1
Clc1ccccc1c1ncnc(c1)NCc1ccccc1,1
O1CCN(CC1)CCNc1nc(nc2c1cccc2)c1ccc2c(c1)OCO2,1
COc1ccccc1CNc1ncncc1c1cccnc1,1
COCCn1c2nc(NCC)ncc2nc(c1=O)c1ccccc1,1
COc1ccccc1CNc1ncnc2c1cc(cc2)c1cccnc1,1
O=c1c(nc2c(n1C)nc(nc2)N1CCOCC1)c1ccccc1,1
CN(c1ncc2c(n1)n(Cc1cccs1)c(=O)c(n2)C)C,1
